,api_uri,at_large,contact_form,crp_id,cspan_id,date_of_birth,district,dw_nominate,facebook_account,fax,fec_candidate_id,first_name,gender,geoid,google_entity_id,govtrack_id,icpsr_id,id,ideal_point,in_office,last_name,last_updated,leadership_role,middle_name,missed_votes,missed_votes_pct,next_election,ocd_id,office,party,phone,rss_url,seniority,short_title,state,suffix,title,total_present,total_votes,twitter_account,url,votes_with_party_pct,votesmart_id,youtube_account
63,https://api.propublica.org/congress/v1/members/C001076.json,False,,N00028958,1031362,1967-03-26,3,0.647,CongressmanJasonChaffetz,,,Jason,M,4903,/m/047blr4,412270,20949,C001076,0.907793992,False,Chaffetz,2018-07-08 18:13:38 -0400,,,74,6.21,2014,ocd-division/country:us/state:ut/cd:3,,R,,,6,Rep.,UT,,Representative,0,1192,JasonInTheHouse,http://clerk.house.gov/member_info/vacancies_pr.aspx?pr=house&amp;vid=111,93.56,103482,JasonChaffetz
64,https://api.propublica.org/congress/v1/members/C000380.json,True,,,48879,1945-09-19,At-Large,,138013351189,,,Donna,F,7898,,400073,70501,C000380,,False,Christensen,2016-05-03 15:22:15 -0400,,M.C.,0,0.0,2014,ocd-division/country:us/state:vi/cd:79,,D,,,18,Del.,VI,,Delegate,0,0,DelegateDonna,http://donnachristensen.house.gov,0.0,,delegatedonna
65,https://api.propublica.org/congress/v1/members/C001080.json,False,,N00030600,92573,1953-07-07,27,-0.489,RepJudyChu,,,Judy,F,0627,/m/0krsk2,412379,20955,C001080,-1.601639993,False,Chu,2018-07-08 18:12:03 -0400,,,49,4.11,2014,ocd-division/country:us/state:ca/cd:27,,D,,https://chu.house.gov/rss.xml,8,Rep.,CA,,Representative,1,1192,RepJudyChu,https://chu.house.gov,94.31,16539,RepJudyChu
66,https://api.propublica.org/congress/v1/members/C001084.json,False,,N00032019,1033865,1961-07-15,1,-0.39,CongressmanDavidCicilline,,,David,M,4401,/m/04t97v,412470,21172,C001084,-1.207278956,False,Cicilline,2018-07-08 18:13:24 -0400,,,34,2.85,,ocd-division/country:us/state:ri/cd:1,,D,,https://cicilline.house.gov/rss.xml,4,Rep.,RI,,Representative,1,1192,RepCicilline,https://cicilline.house.gov,95.94,7349,RepDavidCicilline
67,https://api.propublica.org/congress/v1/members/C001101.json,False,,N00035278,73178,1963-07-17,5,-0.49,CongresswomanClark,,,Katherine,F,2505,/m/0fpjc8b,412600,21375,C001101,-1.784117394,False,Clark,2018-07-08 18:12:44 -0400,,,28,5.05,2014,ocd-division/country:us/state:ma/cd:5,,D,,,2,Rep.,MA,,Representative,0,555,RepKClark,https://katherineclark.house.gov,95.26,35858,
68,https://api.propublica.org/congress/v1/members/C001067.json,False,,N00026961,1022875,1964-11-21,9,-0.616,repyvettedclarke,,,Yvette,F,3609,/m/06h90t,412221,20733,C001067,-1.455237087,False,Clarke,2018-07-08 18:13:03 -0400,,D.,62,5.2,2014,ocd-division/country:us/state:ny/cd:9,,D,,https://clarke.house.gov/category/press-releases/feed/,8,Rep.,NY,,Representative,2,1192,RepYvetteClarke,https://clarke.house.gov,92.21,44741,repyvetteclarke
69,https://api.propublica.org/congress/v1/members/C001102.json,False,,,75516,1959-09-28,19,,RepCurtClawson,,,Curt,M,1219,/m/03wphq2,412604,,C001102,,False,Clawson,2017-01-02 13:54:28 -0500,,,1,0.48,2014,ocd-division/country:us/state:fl/cd:19,,R,,,2,Rep.,FL,,Representative,0,209,RepCurtClawson,http://clawson.house.gov,92.79,,
70,https://api.propublica.org/congress/v1/members/C001049.json,False,,N00012460,88332,1956-07-27,1,-0.48,109135405838588,,,William,M,2901,/m/024vjr,400074,20147,C001049,-1.050010299,False,Clay,2018-07-08 18:12:52 -0400,,Lacy,77,6.46,2014,ocd-division/country:us/state:mo/cd:1,,D,,,14,Rep.,MO,,Representative,1,1192,,https://lacyclay.house.gov,94.98,8967,WilliamLacyClay
71,https://api.propublica.org/congress/v1/members/C001061.json,False,,N00026790,10933,1944-10-26,5,-0.455,emanuelcleaverii,,,Emanuel,M,2905,/m/04cbbm,400639,20517,C001061,-1.021356085,False,Cleaver,2018-07-08 18:12:53 -0400,,,114,9.56,2014,ocd-division/country:us/state:mo/cd:5,,D,,https://cleaver.house.gov/rss.xml,10,Rep.,MO,II,Representative,1,1192,RepCleaver,https://cleaver.house.gov,95.27,39507,repcleaver
72,https://api.propublica.org/congress/v1/members/C000537.json,False,,N00002408,21607,1940-07-21,6,-0.464,jameseclyburn,,,James,M,4506,/m/03c469,400075,39301,C000537,-0.912160359,False,Clyburn,2018-07-08 18:13:26 -0400,,E.,66,5.54,2014,ocd-division/country:us/state:sc/cd:6,,D,,https://clyburn.house.gov/rss.xml,22,Rep.,SC,,Representative,1,1192,Clyburn,https://clyburn.house.gov,92.98,27066,repjamesclyburn
73,https://api.propublica.org/congress/v1/members/C000556.json,False,,,6961,1931-03-18,6,0.52,HowardCoble6,,,Howard,M,3706,/m/0263k5,400076,15092,C000556,0.847977875,False,Coble,2018-07-08 18:13:08 -0400,,,174,14.6,2014,ocd-division/country:us/state:nc/cd:6,,R,,,30,Rep.,NC,,Representative,0,1192,HowardCoble,http://coble.house.gov,95.97,,
74,https://api.propublica.org/congress/v1/members/C001077.json,False,,N00024753,1031340,1955-03-19,6,0.496,repmikecoffman,,,Mike,M,0806,/m/03gy95d,412271,20906,C001077,0.69765005,False,Coffman,2018-07-08 18:12:13 -0400,,,9,0.76,2014,ocd-division/country:us/state:co/cd:6,,R,,,6,Rep.,CO,,Representative,0,1192,RepMikeCoffman,https://coffman.house.gov,91.8,1535,CongressmanCoffman
75,https://api.propublica.org/congress/v1/members/C001068.json,False,,N00003225,1022876,1949-05-24,9,-0.401,CongressmanSteveCohen,,,Steve,M,4709,/m/04l8cr,412236,20748,C001068,-1.421122167,False,Cohen,2018-07-08 18:13:27 -0400,,,25,2.1,2014,ocd-division/country:us/state:tn/cd:9,,D,,https://cohen.house.gov/rss.xml,8,Rep.,TN,,Representative,2,1192,RepCohen,https://cohen.house.gov,93.49,24340,repcohen
76,https://api.propublica.org/congress/v1/members/C001053.json,False,,N00025726,1003609,1949-04-28,4,0.335,TomColeOK04,,,Tom,M,4004,/m/03tqb0,400077,20344,C001053,0.612828862,False,Cole,2018-07-08 18:13:16 -0400,,,50,4.19,2014,ocd-division/country:us/state:ok/cd:4,,R,,https://cole.house.gov/rss.xml,12,Rep.,OK,,Representative,0,1192,TomColeOK04,https://cole.house.gov,93.08,46034,reptomcole
77,https://api.propublica.org/congress/v1/members/C001092.json,False,,N00001285,94144,1950-05-20,27,0.367,RepChrisCollins,,,Chris,M,3627,/m/03cv81x,412563,21345,C001092,0.744530571,False,Collins,2018-07-08 18:13:06 -0400,,,25,2.1,,ocd-division/country:us/state:ny/cd:27,,R,,https://chriscollins.house.gov/rss.xml,2,Rep.,NY,,Representative,0,1192,RepChrisCollins,https://chriscollins.house.gov,95.54,139770,RepChrisCollins
78,https://api.propublica.org/congress/v1/members/C001093.json,False,,N00033518,79719,1966-08-16,9,0.633,RepresentativeDougCollins,,,Doug,M,1309,/m/0lq9rkz,412531,21323,C001093,1.233796945,False,Collins,2018-07-08 18:12:26 -0400,,,49,4.11,,ocd-division/country:us/state:ga/cd:9,,R,,https://dougcollins.house.gov/rss.xml,2,Rep.,GA,,Representative,0,1192,RepDougCollins,https://dougcollins.house.gov,93.53,67851,repdougcollins
79,https://api.propublica.org/congress/v1/members/C001062.json,False,,N00026041,1004595,1948-06-11,11,0.59,mike.conaway,,,K.,M,4811,/m/04cmt7,400655,20531,C001062,1.10846533,False,Conaway,2018-07-08 18:13:31 -0400,,Michael,17,1.43,2014,ocd-division/country:us/state:tx/cd:11,,R,,,10,Rep.,TX,,Representative,2,1192,ConawayTX11,https://conaway.house.gov,93.53,49935,mikeconaway11
80,https://api.propublica.org/congress/v1/members/C001078.json,False,,N00029891,1015936,1950-03-30,11,-0.307,CongressmanGerryConnolly,,,Gerald,M,5111,/m/04f40kn,412272,20952,C001078,-0.867306715,False,Connolly,2018-07-08 18:13:40 -0400,,E.,9,0.76,2014,ocd-division/country:us/state:va/cd:11,,D,,,6,Rep.,VA,,Representative,1,1192,GerryConnolly,https://connolly.house.gov,91.89,95078,repconnolly
81,https://api.propublica.org/congress/v1/members/C000714.json,False,,N00004029,1824,1929-05-16,13,-0.658,CongressmanConyers,,,John,M,2613,/m/02hy5d,400080,10713,C000714,-1.616623401,False,Conyers,2018-07-08 18:12:46 -0400,,,51,4.28,2014,ocd-division/country:us/state:mi/cd:13,,D,,https://conyers.house.gov/rss.xml,50,Rep.,MI,Jr.,Representative,1,1192,RepJohnConyers,https://conyers.house.gov/,91.94,26904,JCMI14
82,https://api.propublica.org/congress/v1/members/C001094.json,False,,N00034224,68278,1943-03-03,8,0.391,RepPaulCook,,,Paul,M,0608,/m/0288t_6,412513,21305,C001094,0.661683887,False,Cook,2018-07-08 18:12:05 -0400,,,13,1.09,,ocd-division/country:us/state:ca/cd:8,,R,,https://cook.house.gov/rss.xml,2,Rep.,CA,,Representative,0,1192,RepPaulCook,https://cook.house.gov,95.08,58121,RepPaulCook
83,https://api.propublica.org/congress/v1/members/C000754.json,False,,N00003132,1201,1954-06-19,5,-0.161,JimCooper,,,Jim,M,4705,/m/03tm2p,400081,15019,C000754,-0.532123027,False,Cooper,2018-07-08 18:13:26 -0400,,,21,1.76,2014,ocd-division/country:us/state:tn/cd:5,,D,,https://cooper.house.gov/rss.xml,12,Rep.,TN,,Representative,1,1192,RepJimCooper,https://cooper.house.gov,87.36,48891,RepJimCooper
84,https://api.propublica.org/congress/v1/members/C001059.json,False,,N00026341,19599,1952-04-13,16,-0.188,RepJimCosta,,,Jim,M,0616,/m/04chm2,400618,20501,C001059,-0.281495193,False,Costa,2018-07-08 18:12:01 -0400,,,66,5.54,2014,ocd-division/country:us/state:ca/cd:16,,D,,https://costa.house.gov/rss.xml,10,Rep.,CA,,Representative,1,1192,RepJimCosta,https://costa.house.gov,74.87,3577,RepJimCostaCA20
85,https://api.propublica.org/congress/v1/members/C001095.json,False,,N00033363,63928,1977-05-13,4,0.611,SenatorTomCotton,,,Tom,M,0504,/m/02g3ds,412508,21301,C001095,1.043747804,False,Cotton,2018-07-08 18:11:58 -0400,,,12,1.01,,ocd-division/country:us/state:ar/cd:4,,R,,https://www.cotton.senate.gov/rss/,2,Rep.,AR,,Representative,0,1192,SenTomCotton,https://www.cotton.senate.gov,93.31,135651,RepTomCotton
86,https://api.propublica.org/congress/v1/members/C001069.json,False,,N00024842,1021284,1953-04-06,2,-0.343,joecourtney,,,Joe,M,0902,/m/0700nd,412193,20706,C001069,-0.895283463,False,Courtney,2018-07-08 18:12:14 -0400,,,27,2.27,2014,ocd-division/country:us/state:ct/cd:2,,D,,https://courtney.house.gov/rss.xml,8,Rep.,CT,,Representative,1,1192,RepJoeCourtney,https://courtney.house.gov,93.05,30333,repcourtney
87,https://api.propublica.org/congress/v1/members/C001096.json,True,,N00004614,7600,1961-01-21,At-Large,0.391,CongressmanKevinCramer,,,Kevin,M,3800,/m/02rhrnw,412555,21350,C001096,0.632098523,False,Cramer,2018-07-08 18:13:12 -0400,,,61,5.12,,ocd-division/country:us/state:nd/cd:1,,R,,https://cramer.house.gov/rss.xml,2,Rep.,ND,,Representative,0,1192,RepKevinCramer,https://cramer.house.gov,93.81,444,kevincramer
88,https://api.propublica.org/congress/v1/members/C001087.json,False,,N00030770,623259,1966-01-22,1,0.381,RepRickCrawford,,,Rick,M,0501,/m/0czb3pp,412400,21106,C001087,0.771428668,False,Crawford,2018-07-08 18:11:57 -0400,,,84,7.05,,ocd-division/country:us/state:ar/cd:1,,R,,https://crawford.house.gov/news/rss.aspx,4,Rep.,AR,,Representative,0,1192,RepRickCrawford,https://crawford.house.gov,94.04,119208,RepRickCrawford
89,https://api.propublica.org/congress/v1/members/C001045.json,False,,,1007679,1944-09-01,4,0.333,200388204657,,,Ander,M,1204,/m/0251y2,400086,20111,C001045,0.639738265,False,Crenshaw,2018-07-08 18:12:16 -0400,,,32,2.68,2014,ocd-division/country:us/state:fl/cd:4,,R,,,14,Rep.,FL,,Representative,0,1192,AnderCrenshaw,https://crenshaw.house.gov,93.36,,RepAnderCrenshaw
90,https://api.propublica.org/congress/v1/members/C001038.json,False,,N00001127,57880,1962-03-16,14,-0.411,repjoecrowley,,,Joseph,M,3614,/m/03v10s,400087,29925,C001038,-1.300181297,False,Crowley,2018-07-08 18:13:08 -0400,,,31,2.6,2014,ocd-division/country:us/state:ny/cd:14,,D,,https://crowley.house.gov/rss.xml,16,Rep.,NY,,Representative,1,1192,RepJoeCrowley,https://crowley.house.gov,93.54,4295,RepJoeCrowley
91,https://api.propublica.org/congress/v1/members/C001063.json,False,,N00024978,1013062,1955-09-19,28,-0.225,152569121550,,,Henry,M,4828,/m/04clj6,400657,20533,C001063,-0.334999337,False,Cuellar,2018-07-08 18:13:32 -0400,,,2,0.17,2014,ocd-division/country:us/state:tx/cd:28,,D,,https://cuellar.house.gov/news/rss.aspx,10,Rep.,TX,,Representative,1,1192,RepCuellar,https://cuellar.house.gov,78.32,5486,henrycuellar
92,https://api.propublica.org/congress/v1/members/C001048.json,False,,N00009738,88078,1956-08-24,7,0.504,,,,John,M,4807,/m/03sfhc,400089,20139,C001048,0.914903366,False,Culberson,2018-07-08 18:13:29 -0400,,,112,9.4,2014,ocd-division/country:us/state:tx/cd:7,,R,,,14,Rep.,TX,,Representative,0,1192,CongCulberson,https://culberson.house.gov,94.26,5488,johnculbersontx07
93,https://api.propublica.org/congress/v1/members/C000984.json,False,,N00001971,43300,1951-01-18,7,-0.438,elijahcummings,,,Elijah,M,2407,/m/025k9h,400090,29587,C000984,-1.373590588,False,Cummings,2018-07-08 18:12:42 -0400,,E.,30,2.52,2014,ocd-division/country:us/state:md/cd:7,,D,,https://cummings.house.gov/rss.xml,20,Rep.,MD,,Representative,1,1192,RepCummings,https://cummings.house.gov,95.27,345,ElijahECummings
94,https://api.propublica.org/congress/v1/members/D000618.json,True,,N00033054,1034037,1962-08-20,At-Large,0.543,SteveDainesMT,,,Steve,M,3000,/m/03qlc5t,412549,21338,D000618,0.914415677,False,Daines,2018-07-08 18:12:54 -0400,,,10,0.84,,ocd-division/country:us/state:mt/cd:1,,R,,,2,Rep.,MT,,Representative,0,1192,SteveDaines,https://www.daines.senate.gov,94.25,135720,SteveDainesMT
95,https://api.propublica.org/congress/v1/members/D000598.json,False,,N00009604,85595,1944-04-13,53,-0.343,RepSusanDavis,,,Susan,F,0653,/m/024xs5,400097,20108,D000598,-1.14911277,False,Davis,2018-07-08 18:12:00 -0400,,A.,29,2.43,2014,ocd-division/country:us/state:ca/cd:53,,D,,,14,Rep.,CA,,Representative,1,1192,RepSusanDavis,https://susandavis.house.gov,95.7,8168,
96,https://api.propublica.org/congress/v1/members/D000619.json,False,,N00034784,68337,1970-01-05,13,0.296,RepRodneyDavis,,,Rodney,M,1713,/m/0jwttjt,412536,21328,D000619,0.610109645,False,Davis,2018-07-08 18:12:30 -0400,,,29,2.43,,ocd-division/country:us/state:il/cd:13,,R,,,2,Rep.,IL,,Representative,0,1192,RodneyDavis,https://rodneydavis.house.gov,89.77,9622,RepRodneyDavis
97,https://api.propublica.org/congress/v1/members/D000096.json,False,,N00004884,44325,1941-09-06,7,-0.486,280757931935749,,,Danny,M,1707,/m/0256k7,400093,29717,D000096,-1.177345886,False,Davis,2018-07-08 18:12:31 -0400,,K.,81,6.8,2014,ocd-division/country:us/state:il/cd:7,,D,,https://davis.house.gov/rss/press-releases.xml,18,Rep.,IL,,Representative,1,1192,RepDannyDavis,https://davis.house.gov,94.96,233,dannykdavis07
98,https://api.propublica.org/congress/v1/members/D000191.json,False,,N00007781,6068,1947-05-27,4,-0.429,RepPeterDeFazio,,,Peter,M,4104,/m/033ttx,400100,15410,D000191,-0.928052483,False,DeFazio,2018-07-08 18:13:18 -0400,,A.,32,2.68,2014,ocd-division/country:us/state:or/cd:4,,D,,https://defazio.house.gov/rss.xml,28,Rep.,OR,,Representative,1,1192,RepPeterDeFazio,https://defazio.house.gov,90.6,27037,PeterDeFazio
99,https://api.propublica.org/congress/v1/members/D000197.json,False,,N00006134,90293,1957-07-29,1,-0.432,DianaDeGette,,,Diana,F,0801,/m/024z95,400101,29710,D000197,-1.263973166,False,DeGette,2018-07-08 18:12:14 -0400,,,67,5.62,2014,ocd-division/country:us/state:co/cd:1,,D,,https://degette.house.gov/rss.xml,18,Rep.,CO,,Representative,1,1192,RepDianaDeGette,https://degette.house.gov,96.0,561,RepDianaDeGette
100,https://api.propublica.org/congress/v1/members/D000620.json,False,,N00033897,68432,1963-04-16,6,-0.277,congressmanjohndelaney,,,John,M,2406,/m/09g8h5d,412544,21334,D000620,-0.74895008,False,Delaney,2018-07-08 18:12:42 -0400,,,26,2.18,,ocd-division/country:us/state:md/cd:6,,D,,https://delaney.house.gov/rss.xml,2,Rep.,MD,,Representative,0,1192,RepJohnDelaney,https://delaney.house.gov,91.94,135143,repjohndelaney
101,https://api.propublica.org/congress/v1/members/D000216.json,False,,N00000615,19040,1943-03-02,3,-0.416,CongresswomanRosaDeLauro,,,Rosa,F,0903,/m/024zn0,400103,29109,D000216,-1.24885887,False,DeLauro,2018-07-08 18:12:15 -0400,,,44,3.69,2014,ocd-division/country:us/state:ct/cd:3,,D,,,24,Rep.,CT,,Representative,0,1192,RosaDeLauro,https://delauro.house.gov,95.91,26788,rosadelauro
102,https://api.propublica.org/congress/v1/members/D000617.json,False,,N00030693,1033929,1962-02-17,1,-0.278,RepDelBene,,,Suzan,F,5301,/m/05p0dnk,412505,31101,D000617,-0.721859981,False,DelBene,2018-07-08 18:13:45 -0400,,K.,9,0.76,,ocd-division/country:us/state:wa/cd:1,,D,,,4,Rep.,WA,,Representative,1,1192,RepDelBene,https://delbene.house.gov,92.81,126272,
103,https://api.propublica.org/congress/v1/members/D000612.json,False,,N00031593,623287,1967-07-29,10,0.306,RepJeffDenham,,,Jeffrey,M,0610,/m/02q4gng,412403,21109,D000612,0.601636581,False,Denham,2018-07-08 18:12:03 -0400,,,14,1.17,,ocd-division/country:us/state:ca/cd:10,,R,,,4,Rep.,CA,,Representative,0,1192,RepJeffDenham,https://denham.house.gov,90.24,28769,repjeffdenham
104,https://api.propublica.org/congress/v1/members/D000604.json,False,,N00026171,1011395,1960-05-24,15,0.244,CongressmanDent,,,Charlie,M,4215,/m/04fcm3,400648,20526,D000604,0.499022038,False,Dent,2018-07-08 18:13:20 -0400,,,4,0.34,2014,ocd-division/country:us/state:pa/cd:15,,R,,https://dent.house.gov/?a=RSS.Feed,10,Rep.,PA,,Representative,2,1192,RepCharlieDent,https://dent.house.gov,89.39,9121,CongressmanDent
105,https://api.propublica.org/congress/v1/members/D000621.json,False,,N00034746,79744,1978-09-14,6,0.665,RepDeSantis,,,Ron,M,1206,/m/0l8mn35,412526,21318,D000621,1.090701474,False,DeSantis,2018-07-08 18:12:20 -0400,,,4,0.34,,ocd-division/country:us/state:fl/cd:6,,R,,,2,Rep.,FL,,Representative,0,1192,RepDeSantis,https://desantis.house.gov,92.93,137630,RepRonDeSantis
106,https://api.propublica.org/congress/v1/members/D000616.json,False,,N00030957,623517,1964-02-21,4,0.592,ScottDesJarlaisTN04,,,Scott,M,4704,/m/09k4h2_,412477,21179,D000616,1.047011045,False,DesJarlais,2018-07-08 18:13:28 -0400,,,153,12.84,,ocd-division/country:us/state:tn/cd:4,,R,,https://desjarlais.house.gov/rss.xml,4,Rep.,TN,,Representative,0,1192,DesJarlaisTN04,https://desjarlais.house.gov,94.42,123473,ScottDesJarlaisTN04
107,https://api.propublica.org/congress/v1/members/D000610.json,False,,N00031317,9267613,1966-05-07,21,-0.4,CongressmanTedDeutch,,,Ted,M,1221,/m/03cg3qs,412385,20959,D000610,-1.089988254,False,Deutch,2018-07-08 18:12:19 -0400,,,39,3.27,2014,ocd-division/country:us/state:fl/cd:21,,D,,https://teddeutch.house.gov/news/rss.aspx,6,Rep.,FL,,Representative,3,1192,RepTedDeutch,https://teddeutch.house.gov,95.75,67151,congressmanteddeutch
108,https://api.propublica.org/congress/v1/members/D000600.json,False,,N00025337,1003562,1961-09-25,25,0.276,mdiazbalart,,,Mario,M,1225,/m/02536z,400108,20316,D000600,0.554676659,False,Diaz-Balart,2018-07-08 18:12:16 -0400,,,69,5.79,2014,ocd-division/country:us/state:fl/cd:25,,R,,https://mariodiazbalart.house.gov/rss.xml,12,Rep.,FL,,Representative,0,1192,MarioDB,https://mariodiazbalart.house.gov,91.63,24312,MarioDiazBalart
109,https://api.propublica.org/congress/v1/members/D000355.json,False,,,470,1926-07-08,12,-0.448,johndingell,,,John,M,2612,/m/0226cw,400110,2605,D000355,-0.950162732,False,Dingell,2018-07-08 18:12:45 -0400,,D.,112,9.4,2014,ocd-division/country:us/state:mi/cd:12,,D,,,60,Rep.,MI,,Representative,1,1192,John_Dingell,http://dingell.house.gov,93.52,,
110,https://api.propublica.org/congress/v1/members/D000399.json,False,,N00006023,36810,1946-10-06,35,-0.402,lloyddoggett,,,Lloyd,M,4835,/m/03flzn,400111,29571,D000399,-0.963318496,False,Doggett,2018-07-08 18:13:35 -0400,,,17,1.43,2014,ocd-division/country:us/state:tx/cd:35,,D,,,20,Rep.,TX,,Representative,1,1192,RepLloydDoggett,https://doggett.house.gov,93.87,21689,doggett
111,https://api.propublica.org/congress/v1/members/D000482.json,False,,N00001373,36774,1953-08-05,14,-0.329,usrepmikedoyle,,,Mike,M,4214,/m/03tqjg,400114,29561,D000482,-1.171361742,False,Doyle,2018-07-08 18:13:23 -0400,,,72,6.04,2014,ocd-division/country:us/state:pa/cd:14,,D,,https://doyle.house.gov/rss.xml,20,Rep.,PA,,Representative,1,1192,USRepMikeDoyle,https://doyle.house.gov,94.82,21853,CongressmanDoyle
112,https://api.propublica.org/congress/v1/members/D000622.json,False,,N00027860,94484,1968-03-12,8,-0.315,SenDuckworth,,,Tammy,F,1708,/m/09vqjr,412533,21325,D000622,-0.680333034,False,Duckworth,2018-07-08 18:12:29 -0400,,,78,6.54,,ocd-division/country:us/state:il/cd:8,,D,,,2,Rep.,IL,,Representative,1,1192,SenDuckworth,https://www.duckworth.senate.gov,89.41,57442,repduckworth
113,https://api.propublica.org/congress/v1/members/D000614.json,False,,N00030967,623570,1971-10-03,7,0.504,RepSeanDuffy,,,Sean,M,5507,/m/026m6hd,412488,21189,D000614,0.844672105,False,Duffy,2018-07-08 18:13:47 -0400,,,62,5.2,,ocd-division/country:us/state:wi/cd:7,,R,,https://duffy.house.gov/rss.xml,4,Rep.,WI,,Representative,0,1192,RepSeanDuffy,https://duffy.house.gov,92.74,126238,RepSeanDuffy
114,https://api.propublica.org/congress/v1/members/D000533.json,False,,N00003209,6114,1947-07-21,2,0.601,CongressmanDuncan,,,John,M,4702,/m/0450rl,400116,15455,D000533,0.456390464,False,Duncan,2018-07-08 18:13:26 -0400,,J.,11,0.92,2014,ocd-division/country:us/state:tn/cd:2,,R,,https://duncan.house.gov/rss.xml,28,Rep.,TN,Jr.,Representative,0,1192,RepJohnDuncanJr,https://duncan.house.gov,86.54,27069,RepJohnDuncan
115,https://api.propublica.org/congress/v1/members/D000615.json,False,,N00030752,62713,1966-01-07,3,0.738,RepJeffDuncan,,,Jeffrey,M,4503,/m/0ddgp1k,412472,21174,D000615,1.439658648,False,Duncan,2018-07-08 18:13:24 -0400,,,2,0.17,,ocd-division/country:us/state:sc/cd:3,,R,,https://jeffduncan.house.gov/rss.xml,4,Rep.,SC,,Representative,0,1192,RepJeffDuncan,https://jeffduncan.house.gov,91.18,47967,congjeffduncan
116,https://api.propublica.org/congress/v1/members/E000290.json,False,,,38535,1958-06-28,4,-0.562,107297211756,,,Donna,F,2404,/m/0dr_x8,412263,20763,E000290,-1.654306362,False,Edwards,2018-07-08 18:12:42 -0400,,,41,3.44,2014,ocd-division/country:us/state:md/cd:4,,D,,,8,Rep.,MD,,Representative,1,1192,RepDonnaEdwards,http://donnaedwards.house.gov,93.05,,RepDonnaFEdwards
117,https://api.propublica.org/congress/v1/members/E000288.json,False,,N00028257,1022556,1963-08-04,5,-0.541,Keith.Ellison,,,Keith,M,2705,/m/0dlwms,412215,20727,E000288,-1.422803515,False,Ellison,2018-07-08 18:12:50 -0400,,,51,4.28,2014,ocd-division/country:us/state:mn/cd:5,,D,,,8,Rep.,MN,,Representative,1,1192,KeithEllison,https://ellison.house.gov,92.9,38982,RepKeithEllison
118,https://api.propublica.org/congress/v1/members/E000291.json,False,,,1033793,1964-02-09,2,0.406,reneeellmers,,,Renee,F,3702,/m/0dsdyjp,412457,21159,E000291,0.855720069,False,Ellmers,2018-07-08 18:13:10 -0400,,,17,1.43,,ocd-division/country:us/state:nc/cd:2,,R,,,4,Rep.,NC,,Representative,0,1192,RepReneeEllmers,http://ellmers.house.gov,94.47,,repreneeellmers
119,https://api.propublica.org/congress/v1/members/E000172.json,False,,,46627,1950-09-16,8,0.269,,,,Jo Ann,F,2908,/m/03tnqk,400121,29736,E000172,0.673511064,False,Emerson,2018-07-08 18:12:54 -0400,,,13,52.0,2014,ocd-division/country:us/state:mo/cd:8,,R,,,20,Rep.,MO,,Representative,0,25,,,83.33,,USRepJoAnnEmerson
120,https://api.propublica.org/congress/v1/members/E000179.json,False,,N00001003,6109,1947-02-18,16,-0.407,RepEliotLEngel,,,Eliot,M,3616,/m/03tt1r,400122,15603,E000179,-1.228191012,False,Engel,2018-07-08 18:13:02 -0400,,L.,55,4.61,2014,ocd-division/country:us/state:ny/cd:16,,D,,https://engel.house.gov/rss/latest-news1.xml,26,Rep.,NY,,Representative,0,1192,RepEliotEngel,https://engel.house.gov,95.16,26972,engel2161
121,https://api.propublica.org/congress/v1/members/E000292.json,False,,,79286,1949-09-22,12,-0.251,527281100637880,,,Bill,M,1712,/m/0k2fvzd,412535,21327,E000292,-0.590049806,False,Enyart,2018-07-08 18:12:30 -0400,,,33,2.77,,ocd-division/country:us/state:il/cd:12,,D,,,2,Rep.,IL,,Representative,1,1192,RepBillEnyart,http://enyart.house.gov,88.52,,CongBillEnyart
122,https://api.propublica.org/congress/v1/members/E000215.json,False,,N00007335,26130,1942-12-13,18,-0.382,RepAnnaEshoo,,,Anna,F,0618,/m/024t6x,400124,29312,E000215,-1.111227296,False,Eshoo,2018-07-08 18:12:08 -0400,,G.,30,2.52,2014,ocd-division/country:us/state:ca/cd:18,,D,,https://eshoo.house.gov/category/news-stories/press-releases/feed/,22,Rep.,CA,,Representative,0,1192,RepAnnaEshoo,http://eshoo.house.gov,95.27,26741,RepAnnaEshoo
123,https://api.propublica.org/congress/v1/members/E000293.json,False,,N00033217,1020906,1959-08-25,5,-0.313,RepEsty,,,Elizabeth,F,0905,/m/0l8ll7_,412524,21316,E000293,-0.880914589,False,Esty,2018-07-08 18:12:14 -0400,,,20,1.68,,ocd-division/country:us/state:ct/cd:5,,D,,,2,Rep.,CT,,Representative,0,1192,RepEsty,https://esty.house.gov,93.34,72826,RepEsty
124,https://api.propublica.org/congress/v1/members/F000010.json,True,,,6713,1943-08-15,At-Large,,617466718276952,,,Eni,M,6098,/m/01s_hc,400128,15651,F000010,,False,Faleomavaega,2016-06-14 16:31:04 -0400,,F. H.,0,0.0,2014,ocd-division/country:us/state:as/cd:79,,D,,,26,Del.,AS,,Delegate,0,0,EFaleomavaega,http://faleomavaega.house.gov,0.0,,
